success,Patch,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
TRUE,8645,"12°23'59.5"" N","108°31'55.9"" E","12°23'27.5"" N","108°33'34.2"" E",64.77331543,0.583274666,0.234832391,0.57237792,0.101233601,0.714088398,0.177328074,0.089597422
TRUE,8646,"12°24'00.3"" N","108°33'26.1"" E","12°23'13.8"" N","108°34'04.8"" E",67.96191406,0.439077534,0.118760705,0.532847941,0.057525363,0.987432675,0.108717138,0.053121526
TRUE,8647,"12°24'01.1"" N","108°34'56.2"" E","12°23'33.0"" N","108°35'44.9"" E",64.77331543,0.858814816,0.28596729,0.191486925,0.260332038,0.985294118,0.411846885,0.231143104
TRUE,8648,"12°24'01.9"" N","108°36'26.4"" E","12°22'56.0"" N","108°37'54.9"" E",67.05712891,0.167991684,0.132375434,0.683597922,1,0.008,0.015873016,0.03801158
TRUE,8649,"12°24'02.7"" N","108°37'56.6"" E","12°22'56.8"" N","108°37'56.6"" E",67.05712891,0.164620173,0.134301081,0.735583603,0.25,0.012461059,0.023738872,0.04747567
TRUE,8677,"12°21'51.1"" N","107°33'21.1"" E","12°21'38.5"" N","107°34'12.7"" E",77.61117554,0.666617885,0.242843747,0.032053925,0.090982287,0.788830716,0.163147446,0.119675656
TRUE,8678,"12°21'52.3"" N","107°34'51.2"" E","12°20'28.8"" N","107°35'54.7"" E",82.24658203,0.180689235,0.061867323,0.660259068,0.1875,0.005703422,0.011070111,0.031707459
TRUE,8679,"12°21'53.4"" N","107°36'21.3"" E","12°21'37.9"" N","107°37'43.7"" E",82.24658203,0.509217716,0.184203595,0.171016067,0.0521262,0.683146067,0.096861558,0.076896589
TRUE,8680,"12°21'54.5"" N","107°37'51.4"" E","12°21'51.6"" N","107°39'26.7"" E",79.31036377,0.351693947,0.129227906,0.58879739,0.175438596,0.022321429,0.03960396,0.040389018
TRUE,8681,"12°21'55.6"" N","107°39'21.5"" E","12°21'42.1"" N","107°40'48.9"" E",81.41238403,0.493843007,0.122234032,0.251218885,0.339869281,0.221748401,0.268387097,0.235660733
TRUE,8682,"12°21'56.7"" N","107°40'51.6"" E","12°20'27.5"" N","107°41'47.2"" E",80.99389648,0.494655841,0.168773532,0.368609488,0.054505279,0.882703777,0.102670829,0.098728666
TRUE,8683,"12°21'57.8"" N","107°42'21.7"" E","12°21'15.2"" N","107°43'52.1"" E",80.15405273,0.422743638,0.152854249,0.551316261,0.057564952,0.996472663,0.108842227,0.055550393
TRUE,8684,"12°21'58.9"" N","107°43'51.8"" E","12°20'37.4"" N","107°44'27.6"" E",80.99389648,0.496505348,0.109707765,0.402509928,0.111467522,0.249551167,0.154101996,0.075345744
TRUE,8685,"12°22'00.0"" N","107°45'21.9"" E","12°20'26.9"" N","107°45'54.7"" E",77.61117554,0.329885288,0.146390975,0.511804581,0.48,0.021201413,0.040609137,0.058984319
TRUE,8686,"12°22'01.1"" N","107°46'52.1"" E","12°22'01.1"" N","107°48'15.5"" E",77.61117554,0.295231196,0.135411382,0.594225287,1,0.001862197,0.003717472,0.038865479
TRUE,8687,"12°22'02.1"" N","107°48'22.2"" E","12°21'23.3"" N","107°49'37.7"" E",76.75558472,0.436536497,0.137525171,0.481993198,0.06332968,0.875420875,0.118114708,0.066949683
TRUE,8688,"12°22'03.2"" N","107°49'52.3"" E","12°21'19.5"" N","107°50'21.1"" E",75.4644165,0.550014545,0.202790007,0.636420667,0.059459459,0.943514644,0.111869031,0.079332409
TRUE,8689,"12°22'04.2"" N","107°51'22.4"" E","12°21'01.2"" N","107°52'38.9"" E",73.7281189,0.616914974,0.219138056,0.425286293,0.054202671,0.860349127,0.101980491,0.105596786
