success,Patch,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
True,945,"15°05'35.7"" N","107°41'34.9"" E","15°04'50.1"" N","107°42'05.0"" E",69.7569580078125,0.825044055810743,0.043867528438568115,0.8238626718521118,0.11144635112200642,0.9547657512116317,0.19959473150962512,0.439402644395686
True,946,"15°05'37.1"" N","107°43'06.0"" E","15°05'02.1"" N","107°43'19.1"" E",67.5101318359375,0.8877112758233624,0.21705344319343567,0.644986093044281,0.19879518072289157,0.783641160949868,0.3171382808328884,0.4410416834479728
True,947,"15°05'38.4"" N","107°44'37.2"" E","15°04'02.3"" N","107°46'02.6"" E",67.9619140625,0.9339702501055793,0.012962663546204567,0.7821788787841797,0.24772209567198178,0.8613861386138614,0.3847854931446263,0.4998775439624034
True,948,"15°05'39.7"" N","107°46'08.4"" E","15°04'03.6"" N","107°46'08.4"" E",65.69064331054688,0.9814019008065338,0.033967725932598114,0.8160080313682556,0.4200310559006211,0.9872262773722628,0.5893246187363834,0.7651522492745795
True,949,"15°05'41.0"" N","107°47'39.5"" E","15°05'27.4"" N","107°48'55.9"" E",65.69064331054688,0.9045235840766686,0.05315761640667915,0.8221869468688965,0.20219298245614034,0.9850427350427351,0.33551673944687044,0.21085677747209644
True,950,"15°05'42.3"" N","107°49'10.7"" E","15°05'07.3"" N","107°49'20.8"" E",63.850799560546875,0.993984161183382,0.05361510068178177,0.8655416965484619,0.45428015564202334,0.9873150105708245,0.6222518321119254,0.90316531198958
True,951,"15°05'43.6"" N","107°50'41.9"" E","15°04'25.9"" N","107°50'55.0"" E",56.756500244140625,0.8470456292554361,0.18281467258930206,0.66411954164505,0.12176524953789279,0.9086206896551724,0.21475142624286878,0.44998826701813294
True,952,"15°05'44.8"" N","107°52'13.1"" E","15°05'44.8"" N","107°52'13.1"" E",51.838714599609375,0.9703451349514002,0.04497592896223068,0.8595247268676758,0.2949044585987261,0.9978448275862069,0.45526057030481804,0.7246072797328008
True,953,"15°05'46.1"" N","107°53'44.3"" E","15°05'17.0"" N","107°55'20.7"" E",50.8353271484375,0.9738443407519898,0.009652112610638142,0.7665606141090393,0.2884272997032641,0.9878048780487805,0.44648598989435007,0.6663475900419181
True,954,"15°05'47.3"" N","107°55'15.4"" E","15°04'23.9"" N","107°56'50.9"" E",63.3875732421875,0.8494813894278133,0.0240907184779644,0.5163812637329102,0.09397482014388489,0.9653579676674365,0.17127637779143617,0.46520335849063044
True,955,"15°05'48.6"" N","107°56'46.6"" E","15°05'48.6"" N","107°57'48.9"" E",63.850799560546875,0.5604713400612892,0.291744202375412,0.8213409185409546,0.06745362563237774,0.975609756097561,0.12618296529968456,0.1897823222374776
True,1014,"15°04'03.0"" N","107°38'34.0"" E","15°03'55.2"" N","107°40'09.4"" E",66.60287475585938,0.855853234946354,0.05961005762219429,0.8517425656318665,0.1110052405907575,0.9769392033542977,0.1993582887700535,0.31521035045771506
